-76.52319167
-76.53603667
-76.53598
-76.53598
-76.53598
-76.53598
-76.53598
-76.53598
-76.53598
-76.53598
-76.53598
-76.53598
-76.53490833
-76.53490833
-76.53490833
-76.53490833
-76.53490833
-76.533085
-76.533085
-76.52830833
-76.52772667
-76.52817667
-76.51592333
-76.51592333
-76.51592333
-76.51592333
-76.51592333
-76.51592333
-76.51592333
-76.51592333
-76.51592333
-76.51791167
-76.51791167
-76.51791167
-76.51791167
-76.51791167
-76.51791167
-76.51791167
-76.51791167
-76.51791167
-76.51791167
-76.51829
-76.51829
-76.51829
-76.51829
-76.51829
-76.51829
-76.51829
-76.52055833
-76.52196667
-76.52196667
-76.52196667
-76.52546333
-76.52635
-76.52635
-76.52635
-76.52526833
-76.52073
-76.51744
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.51417833
-76.496095
-76.496095
-76.496095
-76.496095
-76.496095
